question_id,year,exam_name,paper,section,question_number,marks,language,original_question_text,page_number,source_pdf_name,subject_id,subject_name,subject_confidence,classification_method,classification_reason,review_required,secondary_subject,secondary_subject_confidence
BPSC-Q-000079,2024,69th BPSC Mains,GS 1,Section I,Sub-d,7,English,"**Patna Kalam Painting:** Describe the distinctive features, subject matter, and decline of Patna Kalam style of painting.",2,69th_BPSC_MAINS_GS_PAPER-I.pdf,BPSC-SUB-01,"History, Art & Culture",0.95,two_pass_taxonomy_v1,"Question addresses Indian and Bihar Freedom Movement, Art, Architecture, or History.",False,,
BPSC-Q-000080,2024,69th BPSC Mains,GS 1,Section I,Sub-e,7,English,**Quit India Movement in Bihar:** Highlight the participation of youth and subterranean underground activities (Azad Dasta) in Bihar during the Quit India Movement 1942.,2,69th_BPSC_MAINS_GS_PAPER-I.pdf,BPSC-SUB-01,"History, Art & Culture",0.95,two_pass_taxonomy_v1,"Question addresses Indian and Bihar Freedom Movement, Art, Architecture, or History.",False,,
BPSC-Q-000081,2024,69th BPSC Mains,GS 1,Section I,2,38,English,**Long Answer Question (History & Movement):**,3,69th_BPSC_MAINS_GS_PAPER-I.pdf,BPSC-SUB-01,"History, Art & Culture",0.95,two_pass_taxonomy_v1,"Question addresses Indian and Bihar Freedom Movement, Art, Architecture, or History.",False,,
BPSC-Q-000082,2024,69th BPSC Mains,GS 1,Section I,Sub-a,38,English,"Evaluate the contribution of Birsa Munda and the Ulgulan movement in northern Chotanagpur, detailing the socio-religious and agrarian factors behind the tribal uprising.",2,69th_BPSC_MAINS_GS_PAPER-I.pdf,BPSC-SUB-04,Geography & Disaster Management,0.92,two_pass_taxonomy_v1,"Question focuses on Geography, Natural Resources, Monsoon, or Disaster Management.",False,Indian & Bihar Economy,0.7
BPSC-Q-000083,2024,69th BPSC Mains,GS 1,Section I,Sub-b,38,English,"Analyze the main causes of the 1857 Revolt in Bihar with special reference to the leadership, military strategy, and role of Babu Veer Kunwar Singh of Jagdishpur.",2,69th_BPSC_MAINS_GS_PAPER-I.pdf,BPSC-SUB-01,"History, Art & Culture",0.95,two_pass_taxonomy_v1,"Question addresses Indian and Bihar Freedom Movement, Art, Architecture, or History.",False,,
BPSC-Q-000084,2024,69th BPSC Mains,GS 1,Section I,3,38,English,**Long Answer Question (National Movement & Thinkers):**,3,69th_BPSC_MAINS_GS_PAPER-I.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000085,2024,69th BPSC Mains,GS 1,Section I,Sub-a,38,English,"Compare and contrast the political philosophies and social visions of Mahatma Gandhi, Jawaharlal Nehru, and Dr. B.R. Ambedkar regarding caste reform and national development.",2,69th_BPSC_MAINS_GS_PAPER-I.pdf,BPSC-SUB-01,"History, Art & Culture",0.95,two_pass_taxonomy_v1,"Question addresses Indian and Bihar Freedom Movement, Art, Architecture, or History.",False,,
BPSC-Q-000086,2024,69th BPSC Mains,GS 1,Section I,Sub-b,38,English,Discuss the role of Bihar Provincial Kisan Sabha founded by Swami Sahajanand Saraswati in mobilizing Bihar peasantry and shaping agrarian reforms.,2,69th_BPSC_MAINS_GS_PAPER-I.pdf,BPSC-SUB-01,"History, Art & Culture",0.95,two_pass_taxonomy_v1,"Question addresses Indian and Bihar Freedom Movement, Art, Architecture, or History.",False,,
BPSC-Q-000087,2024,69th BPSC Mains,GS 1,Section I,4,38,English,**Short Answer Questions (Current Developments):**,3,69th_BPSC_MAINS_GS_PAPER-I.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000088,2024,69th BPSC Mains,GS 1,Section I,Sub-a,8,English,**G20 Summit 2023:** Discuss India's presidency of the G20 and its outcomes regarding Global South representation and economic consensus.,2,69th_BPSC_MAINS_GS_PAPER-I.pdf,BPSC-SUB-06,Current Affairs & International Relations,0.95,two_pass_taxonomy_v1,"Question addresses International Relations, Contemporary Geopolitics, and Global Summits.",False,,
BPSC-Q-000089,2024,69th BPSC Mains,GS 1,Section I,Sub-b,8,English,**Chandrayaan-3 Mission:** Explain the scientific objectives and geopolitical significance of India's successful soft landing on the lunar South Pole.,2,69th_BPSC_MAINS_GS_PAPER-I.pdf,BPSC-SUB-06,Current Affairs & International Relations,0.95,two_pass_taxonomy_v1,"Question addresses International Relations, Contemporary Geopolitics, and Global Summits.",False,,
BPSC-Q-000090,2024,69th BPSC Mains,GS 1,Section I,Sub-c,8,English,**ISRO Aditya-L1:** Detail the payload objectives of Aditya-L1 in studying solar coronal mass ejections and space weather.,2,69th_BPSC_MAINS_GS_PAPER-I.pdf,BPSC-SUB-06,Current Affairs & International Relations,0.95,two_pass_taxonomy_v1,"Question addresses International Relations, Contemporary Geopolitics, and Global Summits.",False,,
BPSC-Q-000091,2024,69th BPSC Mains,GS 1,Section I,Sub-d,7,English,**India-Middle East-Europe Economic Corridor (IMEC):** Examine the strategic and economic significance of IMEC for global trade resilient supply chains.,2,69th_BPSC_MAINS_GS_PAPER-I.pdf,BPSC-SUB-06,Current Affairs & International Relations,0.95,two_pass_taxonomy_v1,"Question addresses International Relations, Contemporary Geopolitics, and Global Summits.",False,,
BPSC-Q-000092,2024,69th BPSC Mains,GS 1,Section I,Sub-e,7,English,"**Deepfake & AI Ethics:** Discuss the social, ethical, and legal challenges posed by generative artificial intelligence and deepfake technology in governance.",2,69th_BPSC_MAINS_GS_PAPER-I.pdf,BPSC-SUB-05,Science & Technology,0.95,two_pass_taxonomy_v1,Question examines Science & Technology applications in governance and national development.,False,,
BPSC-Q-000093,2024,69th BPSC Mains,GS 1,Section I,5,38,English,**Long Answer Question (International Relations):**,3,69th_BPSC_MAINS_GS_PAPER-I.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000094,2024,69th BPSC Mains,GS 1,Section I,Sub-a,38,English,"Critically analyze the changing dynamics of India-US bilateral relations in light of QUAD, iCET, and defense technology transfers in the Indo-Pacific region.",2,69th_BPSC_MAINS_GS_PAPER-I.pdf,BPSC-SUB-06,Current Affairs & International Relations,0.95,two_pass_taxonomy_v1,"Question addresses International Relations, Contemporary Geopolitics, and Global Summits.",False,,
BPSC-Q-000095,2024,69th BPSC Mains,GS 1,Section I,6,72,English,"Quantitative interpretation of multi-variable bar charts, pie charts, and data tables representing state socio-economic indicators and trade balances.",3,69th_BPSC_MAINS_GS_PAPER-I.pdf,BPSC-SUB-07,Statistical Analysis & Data Interpretation,0.98,two_pass_taxonomy_v1,Question requires Quantitative Data Interpretation and Statistical Analysis.,False,,
BPSC-Q-000096,2024,69th BPSC Mains,GS 2,Section I,1,38,English,**Short Answer Questions (Polity):**,3,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000097,2024,69th BPSC Mains,GS 2,Section I,Sub-a,8,English,**Basic Structure Doctrine:** Explain the significance of the Kesavananda Bharati judgment (1973) in safeguarding constitutionalism.,2,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-02,Polity & Governance,0.95,two_pass_taxonomy_v1,"Question addresses Constitutional provisions, Judicial principles, or Governance structures.",False,,
BPSC-Q-000098,2024,69th BPSC Mains,GS 2,Section I,Sub-b,8,English,**Directive Principles of State Policy (DPSP):** How do DPSPs act as a barometer for social and economic democracy in India?,2,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-02,Polity & Governance,0.95,two_pass_taxonomy_v1,"Question addresses Constitutional provisions, Judicial principles, or Governance structures.",False,,
BPSC-Q-000099,2024,69th BPSC Mains,GS 2,Section I,Sub-c,8,English,**Caste Survey in Bihar:** Analyze the socio-economic implications and constitutional validity of the Bihar Caste-based Survey 2023.,2,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-02,Polity & Governance,0.95,two_pass_taxonomy_v1,"Question addresses Constitutional provisions, Judicial principles, or Governance structures.",False,,
BPSC-Q-000100,2024,69th BPSC Mains,GS 2,Section I,Sub-d,7,English,**EWS Reservation & Article 15(6)/16(6):** Discuss the 103rd Constitutional Amendment Act and the Supreme Court's ruling on EWS quotas.,2,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-02,Polity & Governance,0.95,two_pass_taxonomy_v1,"Question addresses Constitutional provisions, Judicial principles, or Governance structures.",False,,
BPSC-Q-000101,2024,69th BPSC Mains,GS 2,Section I,Sub-e,7,English,**Governor's Discretionary Powers:** Examine the controversy surrounding the role and discretionary powers of the Governor in state administration.,2,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-02,Polity & Governance,0.95,two_pass_taxonomy_v1,"Question addresses Constitutional provisions, Judicial principles, or Governance structures.",False,,
BPSC-Q-000102,2024,69th BPSC Mains,GS 2,Section I,2,38,English,**Long Answer Question (Polity):**,3,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000103,2024,69th BPSC Mains,GS 2,Section I,Sub-a,38,English,"""Electoral reforms are essential for sustaining vibrant democratic institutions."" Discuss major electoral challenges in India (criminalisation, money power, freebies) and evaluate measures like Electoral Bonds and One Nation One Election.",2,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-02,Polity & Governance,0.95,two_pass_taxonomy_v1,"Question addresses Constitutional provisions, Judicial principles, or Governance structures.",False,,
BPSC-Q-000104,2024,69th BPSC Mains,GS 2,Section I,Sub-b,38,English,"Critically analyze the Indian federal structure with focus on Centre-State fiscal relations, Governor's role, and emerging friction points between Union and State governments.",2,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-02,Polity & Governance,0.95,two_pass_taxonomy_v1,"Question addresses Constitutional provisions, Judicial principles, or Governance structures.",False,,
BPSC-Q-000105,2024,69th BPSC Mains,GS 2,Section I,3,38,English,**Short Answer Questions (Economy & Geography):**,3,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-03,Indian & Bihar Economy,0.92,two_pass_taxonomy_v1,"Question concerns Indian & Bihar Economic Policy, Industrialization, or Poverty Alleviation.",False,,
BPSC-Q-000106,2024,69th BPSC Mains,GS 2,Section I,Sub-a,8,English,**Indian Monsoon:** Explain the mechanism of the Indian Monsoon and the impact of El Niño / La Niña phenomena on agricultural production in Bihar.,2,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-04,Geography & Disaster Management,0.92,two_pass_taxonomy_v1,"Question focuses on Geography, Natural Resources, Monsoon, or Disaster Management.",False,Indian & Bihar Economy,0.7
BPSC-Q-000107,2024,69th BPSC Mains,GS 2,Section I,Sub-b,8,English,**PM Gati Shakti Master Plan:** Discuss how integrated multi-modal infrastructure planning reduces logistics costs in India.,2,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-03,Indian & Bihar Economy,0.92,two_pass_taxonomy_v1,"Question concerns Indian & Bihar Economic Policy, Industrialization, or Poverty Alleviation.",False,,
BPSC-Q-000108,2024,69th BPSC Mains,GS 2,Section I,Sub-c,8,English,**Agrarian Crisis in Bihar:** Identify key structural bottlenecks in Bihar's agriculture sector including land fragmentation and market linkages.,2,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-03,Indian & Bihar Economy,0.92,two_pass_taxonomy_v1,"Question concerns Indian & Bihar Economic Policy, Industrialization, or Poverty Alleviation.",False,,
BPSC-Q-000109,2024,69th BPSC Mains,GS 2,Section I,Sub-d,7,English,**Industrial Promotion Policy of Bihar:** Evaluate the salient features of Bihar Industrial Investment Promotion Policy with focus on food processing and ethanol production.,2,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-03,Indian & Bihar Economy,0.92,two_pass_taxonomy_v1,"Question concerns Indian & Bihar Economic Policy, Industrialization, or Poverty Alleviation.",False,,
BPSC-Q-000110,2024,69th BPSC Mains,GS 2,Section I,Sub-e,7,English,**Demographic Dividend:** Analyze India's demographic dividend window and the skill deficit challenges among youth.,2,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-03,Indian & Bihar Economy,0.92,two_pass_taxonomy_v1,"Question concerns Indian & Bihar Economic Policy, Industrialization, or Poverty Alleviation.",False,,
BPSC-Q-000111,2024,69th BPSC Mains,GS 2,Section I,4,38,English,**Long Answer Question (Economy & Geography):**,3,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-03,Indian & Bihar Economy,0.92,two_pass_taxonomy_v1,"Question concerns Indian & Bihar Economic Policy, Industrialization, or Poverty Alleviation.",False,,
BPSC-Q-000112,2024,69th BPSC Mains,GS 2,Section I,Sub-a,38,English,"Discuss the spatial distribution of natural resources in India and examine Bihar's industrial potential post-bifurcation, focusing on MSMEs, agro-industries, and renewable energy.",2,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-04,Geography & Disaster Management,0.92,two_pass_taxonomy_v1,"Question focuses on Geography, Natural Resources, Monsoon, or Disaster Management.",False,Indian & Bihar Economy,0.7
BPSC-Q-000113,2024,69th BPSC Mains,GS 2,Section I,5,38,English,**Short Answer Questions (Science & Tech):**,3,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000114,2024,69th BPSC Mains,GS 2,Section I,Sub-a,8,English,**Nanotechnology in Agriculture:** Discuss the applications of nano-fertilisers and smart delivery systems in improving crop yield.,2,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-05,Science & Technology,0.95,two_pass_taxonomy_v1,Question examines Science & Technology applications in governance and national development.,False,,
BPSC-Q-000115,2024,69th BPSC Mains,GS 2,Section I,Sub-b,8,English,**Renewable Energy Expansion:** Evaluate India's progress toward achieving 500 GW non-fossil energy capacity by 2030 (Panchamrit goals).,2,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-03,Indian & Bihar Economy,0.92,two_pass_taxonomy_v1,"Question concerns Indian & Bihar Economic Policy, Industrialization, or Poverty Alleviation.",False,,
BPSC-Q-000116,2024,69th BPSC Mains,GS 2,Section I,Sub-c,8,English,**National Quantum Mission:** Highlight the key objectives and strategic importance of India's National Quantum Mission.,2,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-05,Science & Technology,0.95,two_pass_taxonomy_v1,Question examines Science & Technology applications in governance and national development.,False,,
BPSC-Q-000117,2024,69th BPSC Mains,GS 2,Section I,Sub-d,7,English,**Waste-to-Energy Technologies:** Discuss modern municipal solid waste management technologies and their relevance for urban Bihar.,2,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000118,2024,69th BPSC Mains,GS 2,Section I,Sub-e,7,English,**Cyber Security Challenges:** Identify major cyber threats facing critical national infrastructure and examine India's cybersecurity framework.,2,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-05,Science & Technology,0.95,two_pass_taxonomy_v1,Question examines Science & Technology applications in governance and national development.,False,,
BPSC-Q-000119,2024,69th BPSC Mains,GS 2,Section I,6,38,English,**Long Answer Question (Science & Tech):**,3,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000120,2024,69th BPSC Mains,GS 2,Section I,Sub-a,38,English,"""Science and technology are essential drivers for poverty alleviation, disaster mitigation, and sustainable rural development."" Discuss this statement with concrete examples of technology deployment in Bihar (e.g. flood forecasting, digital health, e-governance).",2,69th_BPSC_MAINS_GS_PAPER-II.pdf,BPSC-SUB-05,Science & Technology,0.95,two_pass_taxonomy_v1,Question examines Science & Technology applications in governance and national development.,False,,
BPSC-Q-000121,2024,69th BPSC Mains,Essay,Section I,1,100,English,"""Not all those who wander are lost.""",3,69th_BPSC_MAINS_ESSAY.pdf,BPSC-SUB-08,Essay & Philosophical Themes,0.98,two_pass_taxonomy_v1,Question originates from official BPSC Essay Paper.,False,,
