scenario,run_index,subject_id,subject_name,question_type,marks,history_input,selected_topic_id,selected_topic_name,score,freq_score,recency_score,qtype_score,marks_score,exposure_score,diversity_score,rep_penalty
"Polity_MixedHistory",74,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",75,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",76,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",77,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",78,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",79,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",80,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",81,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",82,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",83,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",84,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",85,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",86,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",87,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",88,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",89,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",90,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",91,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",92,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",93,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",94,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",95,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",96,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",97,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",98,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",99,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",100,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
